,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type,W-131,W-132,W-133,W-134,sMAPE
X821,35883,45602,34983,41577,33929.58677,43389.2909,31769.67129,50562.32829,821,SVD:AutoArima,0.055961634,0.049728666,0.096275659,0.195037851,9.925095266
X822,38216,53157,35723,49754,33311.2262,46675.02715,31734.912,49530.91085,822,SVD:AutoArima,0.137144247,0.129857582,0.118239296,0.004493919,9.743376099
X823,31187,42585,28823,35515,30076.66493,38644.88773,30443.78983,41116.24938,823,SVD:AutoArima,0.036247752,0.097011393,0.054694706,0.146187082,8.353523335
X824,41900,51696,35745,41361,40327.76725,45425.53788,37298.34546,52060.82565,824,SVD:AutoArima,0.03824092,0.129126088,0.042532155,0.229064795,10.97409896
X826,47108,55432,42757,49293,48245.67978,57041.16943,46893.26823,59772.34983,826,SVD:AutoArima,0.023862315,0.028614281,0.092275647,0.192166437,8.422966985
X827,97438,99713,92937,81729,81172.78805,89180.27079,75392.48617,98746.89565,827,SVD:AutoArima,0.18213023,0.111520428,0.208454433,0.188589125,17.26735542
X828,28084,33979,24538,33974,26303.4698,33149.79696,24158.49909,33811.87622,828,SVD:AutoArima,0.06547575,0.024704838,0.015586373,0.004783409,2.763759278
X829,29634,39209,29165,36912,26813.52246,35536.24624,25130.88332,35678.51917,829,SVD:AutoArima,0.099932731,0.098273909,0.148597515,0.033984626,9.51971954
X830,33962,40247,30549,41914,31205.44049,40796.2714,31195.29795,44738.84834,830,SVD:AutoArima,0.084599287,0.013555016,0.02093466,0.065199203,4.60720416
X831,62518,81359,56347,76084,67573.43541,84873.12626,62042.87043,82860.33685,831,SVD:AutoArima,0.077721264,0.042279749,0.09622226,0.085266792,7.537251613
X832,36121,42739,33588,43775,32361.99859,41960.1121,30293.51594,44367.78732,832,SVD:AutoArima,0.109779113,0.018391879,0.103143578,0.013450614,6.119129594
X833,27387,36803,26507,33541,27667.83592,35590.35681,24407.59211,35967.98553,833,SVD:AutoArima,0.010202044,0.033501505,0.082467827,0.069832282,4.900091429
X834,32039,41215,28875,35005,29935.59493,36611.51442,26939.03925,43010.63878,834,SVD:AutoArima,0.067879591,0.118301214,0.06937182,0.205231641,11.51960665
X835,26451,36201,25874,32295,27292.32501,35173.00563,27354.26706,38053.70915,835,SVD:AutoArima,0.031309005,0.028805848,0.055619585,0.163718971,6.986335221
X836,32638,41183,31599,37436,29636.98687,38932.91651,28337.71277,43491.46413,836,SVD:AutoArima,0.096379406,0.056170698,0.108824361,0.149651647,10.2756528
X837,22708,24703,21044,23390,22014.94188,26264.10193,20382.06759,29208.37548,837,SVD:AutoArima,0.030993405,0.061259199,0.031957289,0.22123784,8.636193324
X838,45654,54995,42302,48552,44540.48414,55220.2708,42108.0161,58160.07309,838,SVD:AutoArima,0.02469144,0.004087833,0.004596229,0.180074715,5.336255446
X839,18612,26311,17240,24720,16973.69239,23671.96866,15800.48479,25872.14324,839,SVD:AutoArima,0.092076759,0.105597223,0.087136446,0.045546331,8.25891896
X840,32871,40338,33756,40422,33550.81821,35631.69762,28713.33995,40384.43559,840,SVD:AutoArima,0.020469726,0.123899463,0.16144432,0.000929738,7.66858118
X841,13504,17488,12902,15720,12911.79585,16459.64446,11670.44374,16274.50853,841,SVD:AutoArima,0.044837123,0.060584795,0.10023881,0.034662732,6.008086501
X843,52980,67719,46940,52336,41633.28392,55524.07222,40104.54877,67288.77938,843,SVD:AutoArima,0.239854608,0.197900418,0.157056388,0.249994683,21.12015245
X844,20023,27373,17319,26517,20567.88324,27616.90725,18984.28679,29342.47257,844,SVD:AutoArima,0.026847568,0.008870982,0.091743031,0.101163596,5.715629445
X845,28979,34062,28253,28245,24989.32139,31996.97148,25136.60757,30881.13703,845,SVD:AutoArima,0.147852611,0.062520759,0.116741537,0.089169939,10.40712117
X846,44542,60680,43295,57429,45673.8244,59988.54516,46292.92613,62317.43024,846,SVD:AutoArima,0.025091483,0.011460399,0.066927013,0.081646363,4.628131428
X847,34576,41750,31592,41782,31981.76715,39554.28956,32897.17919,43401.95945,847,SVD:AutoArima,0.077954323,0.054012167,0.040477463,0.038034378,5.26195829
X848,31906,47469,36261,49599,32578.30485,45074.99981,31678.73544,46204.37471,848,SVD:AutoArima,0.020851736,0.051737556,0.134892034,0.070866508,6.958695847
X849,43402,55879,43697,51642,38653.24207,52567.00192,39750.50264,54446.55364,849,SVD:AutoArima,0.115745388,0.061081055,0.09458635,0.052871937,8.107118246
X850,29930,42690,27838,37325,29639.3351,43016.40342,31503.98391,43471.39335,850,SVD:AutoArima,0.009758877,0.00761678,0.123554478,0.152145241,7.326884377
X852,20346,30940,22308,27856,21441.99527,27853.58911,20654.08648,28825.35044,852,SVD:AutoArima,0.05245503,0.104991409,0.076994097,0.034203505,6.716101034
X853,51367,65606,51090,63215,47042.55626,58285.02988,44865.24693,63221.90026,853,SVD:AutoArima,0.087886663,0.118184022,0.129742839,0.000109149,8.398066834
X854,32564,40380,30206,32550,29027.0514,40090.15332,31108.23144,36782.48672,854,SVD:AutoArima,0.114852678,0.007203831,0.029429756,0.122092454,6.839467971
X855,30880,40793,30580,43141,29951.45432,37412.18204,27847.66368,39299.03128,855,SVD:AutoArima,0.030528472,0.086460203,0.093528858,0.093206387,7.593097991
X856,39806,49948,36639,42755,33325.45628,44891.66113,32904.58397,48770.19578,856,SVD:AutoArima,0.177229992,0.106629206,0.107397859,0.131443494,13.0675138
X857,42815,53711,46197,49943,39040.14776,51415.52595,39300.07586,55633.79226,857,SVD:AutoArima,0.092232495,0.043670692,0.161337077,0.107803849,10.12610279
X860,36229,43649,32471,39566,30759.96388,39247.76816,30396.25412,44281.50453,860,SVD:AutoArima,0.163281705,0.106185849,0.066004024,0.112478113,11.19874226
X861,20812,24945,21654,24527,21998.43342,25303.81031,18570.42208,26618.93562,861,SVD:AutoArima,0.055427302,0.014281345,0.153318693,0.081802614,7.62074889
X862,45439,57443,41714,50083,39379.69423,48476.73194,37698.41767,55414.51683,862,SVD:AutoArima,0.142876658,0.169303073,0.101132353,0.101073788,12.8596468
X863,52460,61712,51265,58540,44440.20706,53953.18637,41724.35158,61716.28893,863,SVD:AutoArima,0.165526848,0.134159878,0.20519873,0.052825328,13.94276959
X864,23771,29182,21955,30346,21866.14143,28708.47144,21650.06769,28437.81701,864,SVD:AutoArima,0.083478435,0.016359465,0.013986095,0.064922051,4.468651145
X865,41878,50579,41712,43209,41545.43958,54340.03737,43177.59112,51898.54235,865,SVD:AutoArima,0.007972829,0.071694088,0.034529348,0.182730878,7.423178589
X866,35533,46947,37567,44820,34795.82545,43877.72974,31772.6895,44720.21668,866,SVD:AutoArima,0.020963653,0.067586664,0.167128251,0.002228793,6.447684033
X867,29598,35924,29982,35493,25870.04448,31867.6206,24748.37518,33704.87505,867,SVD:AutoArima,0.134418134,0.119672,0.191251195,0.051681499,12.42557068
X868,51929,62687,54642,55686,47265.53122,64735.01594,45725.10787,65712.82361,868,SVD:AutoArima,0.094026732,0.032145402,0.177685545,0.165188151,11.72614573
X869,25314,41105,26937,38346,27954.52091,36377.39459,26535.4576,38860.20741,869,SVD:AutoArima,0.099140012,0.122030441,0.015018663,0.013320364,6.237737022
X870,39021,45332,37717,37530,36471.52356,41325.13627,33522.89112,44506.86448,870,SVD:AutoArima,0.067542488,0.092476255,0.117746078,0.170090959,11.19639451
X871,34790,46477,37960,41467,35909.25894,44256.2887,34748.40627,45990.51698,871,SVD:AutoArima,0.031662537,0.04895031,0.088341745,0.103444898,6.809987241
X872,38872,46852,35736,42893,40845.72699,50190.16977,36931.66615,49784.05741,872,SVD:AutoArima,0.049517894,0.068798333,0.03290779,0.148711183,7.49838001
X873,22191,22538,18068,20126,18525.25516,22921.76702,17995.55142,24689.21462,873,SVD:AutoArima,0.180062966,0.016883809,0.004017828,0.203645778,10.11525955
X874,26558,31099,26713,27124,24334.98907,30329.42366,23547.29192,33625.43838,874,SVD:AutoArima,0.087360203,0.025056034,0.125972531,0.214041102,11.31074675
X875,23606,32893,24169,29932,23704.13906,31817.66167,21732.40656,34085.97397,875,SVD:AutoArima,0.004148754,0.033235275,0.106166395,0.12977524,6.833141617
X876,100142,24633,0,0,44786.21617,59329.71161,43110.4824,75189.87436,876,SVD:AutoArima,0.763906233,0.826479063,2,2,139.7596324
X877,38021,45161,35952,39501,34654.77341,37148.19031,30326.30597,43920.0612,877,SVD:AutoArima,0.092636829,0.194700243,0.169759741,0.105945936,14.07606873
X878,44159,54369,39671,53011,42628.78405,54691.21382,38267.66122,60472.21282,878,SVD:AutoArima,0.035263395,0.005908916,0.036011365,0.131494564,5.216956002
X880,42949,52717,43132,53771,40373.50028,48513.80494,39586.74935,52289.4997,880,SVD:AutoArima,0.06182003,0.083041818,0.085718188,0.027936891,6.46292317
X881,19946,26970,18059,27434,19673.7832,26714.80409,19609.43755,29602.46711,881,SVD:AutoArima,0.013741458,0.009507193,0.082320247,0.076037918,4.540170436
X882,33766,39875,31170,34458,30102.93041,38101.08544,28933.26209,38061.88579,882,SVD:AutoArima,0.114705838,0.045498939,0.074429834,0.099390278,8.350622202
X883,23527,29055,22653,25232,24154.14752,29834.71458,24459.89007,29804.7326,883,SVD:AutoArima,0.02630589,0.026480501,0.076704701,0.166170206,7.391532465
X885,31552,36146,29454,30873,33334.6663,38069.00103,33511.80151,38795.98613,885,SVD:AutoArima,0.054947076,0.051822435,0.128889061,0.227446575,11.57762867
X886,37035,44282,31102,38148,36624.83759,45415.13582,36881.35891,46730.32739,886,SVD:AutoArima,0.011136663,0.025265819,0.170022753,0.202226591,10.21629566
X887,35384,48357,34102,43545,34624.2493,44668.73212,32848.30744,46667.44897,887,SVD:AutoArima,0.021704605,0.079295649,0.037451435,0.069224348,5.191900921
X888,48759,60819,43689,51178,44257.87505,55230.60424,42861.77481,61441.33899,888,SVD:AutoArima,0.096780825,0.096310466,0.019115373,0.182266014,9.861816963
X889,21531,27447,18918,27372,19580.2049,26464.19146,20554.90794,27739.90017,889,SVD:AutoArima,0.094903329,0.036460279,0.0829383,0.013351025,5.691323314
X891,40269,46875,37639,45522,35872.05393,42416.2302,33677.00985,48025.14029,891,SVD:AutoArima,0.115494752,0.099870274,0.11111082,0.053516126,9.49979929
X892,38758,49481,34333,46493,32700.37467,47436.40115,34320.12583,51971.57693,892,SVD:AutoArima,0.169542768,0.042192606,0.00037505,0.11128016,8.084764593
X894,41585,57772,37588,52458,42414.72067,57548.636,38440.26415,58939.85497,894,SVD:AutoArima,0.01975532,0.003873791,0.022419666,0.116373066,4.060546066
X895,54965,66624,56963,63706,51631.15001,61934.47629,48395.57806,63997.45397,895,SVD:AutoArima,0.062551039,0.072955496,0.162633591,0.004564543,7.567616742
X896,41988,47758,38971,40577,33787.33155,41344.2641,32915.55675,46195.25341,896,SVD:AutoArima,0.216446917,0.143963478,0.168472202,0.129494238,16.45942086
X897,16539,22041,17529,19425,15466.84528,20526.39966,15135.59411,19140.21819,897,SVD:AutoArima,0.066997432,0.071162455,0.146544352,0.014768842,7.486827039
X898,36546,47060,29456,43962,30886.53046,43185.46966,29784.60111,42517.50527,898,SVD:AutoArima,0.167855766,0.085866478,0.01109378,0.033406637,7.455566563
X899,26651,32327,23175,32410,23710.88885,33804.28604,24589.97941,34194.04683,899,SVD:AutoArima,0.116759368,0.044677372,0.059247567,0.053571725,6.856400792
X901,37543,50851,34261,39550,32153.3609,44786.29232,32583.76648,51117.67173,901,SVD:AutoArima,0.15466056,0.126827256,0.050182942,0.255166401,14.67092897
X905,35908,42229,30857,37784,30584.93442,40635.37137,29803.92697,42635.71269,905,SVD:AutoArima,0.160109209,0.038463542,0.034719978,0.120659787,8.848812916
X906,55575,69368,58606,63713,49519.95895,67480.04508,47838.89531,68392.15532,906,SVD:AutoArima,0.115229905,0.02759199,0.202303824,0.070839859,10.39913945
X907,37592,42609,34028,38114,36902.13129,46195.06678,36033.33953,42008.19296,907,SVD:AutoArima,0.018521424,0.080763571,0.057245252,0.09720635,6.343414941
X908,17714,27261,20036,26779,18699.58083,27098.15925,17315.8718,29369.01394,908,SVD:AutoArima,0.054132596,0.00599129,0.145648829,0.092256654,7.450734232
X910,30830,39585,27008,37340,28815.11261,38311.67374,28175.71305,41589.999,910,SVD:AutoArima,0.067562531,0.032692699,0.042320931,0.107690335,6.256662392
X911,53625,68968,48170,56945,48266.90255,60151.87736,46838.27436,67278.66031,911,SVD:AutoArima,0.105172194,0.136557172,0.028033888,0.166371854,10.90337766
X912,32179,40750,31530,33343,27126.36047,34903.7075,26988.40163,34931.83444,912,SVD:AutoArima,0.170394025,0.154554025,0.155219495,0.046542315,13.1677465
X913,41694,61964,42856,58462,40931.84612,54210.44189,37758.60098,57969.82442,913,SVD:AutoArima,0.018448316,0.133481306,0.126463419,0.008454314,7.17118387
X914,50205,65593,46981,54204,43193.15838,55303.22301,43419.78332,61570.0349,914,SVD:AutoArima,0.150149462,0.170224954,0.078787297,0.127248479,13.16025479
X916,27895,37134,30819,31133,28497.21287,34887.54887,27139.36713,37226.9124,916,SVD:AutoArima,0.021358015,0.06238275,0.126975036,0.178289064,9.72512162
X917,33143,40890,30131,39349,33979.84975,42787.14611,33581.97533,46127.53892,917,SVD:AutoArima,0.02493487,0.045344427,0.108328808,0.158605835,8.43034848
X918,30324,34634,26194,31609,25385.48203,34093.16558,24094.14468,31148.05571,918,SVD:AutoArima,0.177295419,0.015738592,0.083512937,0.0146898,7.280918683
X921,50532,51821,40350,45573,44316.16756,54967.61547,42130.06573,57134.14941,921,SVD:AutoArima,0.13106911,0.058931665,0.043163538,0.225128425,11.45731846
X922,38500,47731,36071,40159,39014.7315,51874.19149,40930.25111,51133.12888,922,SVD:AutoArima,0.013280869,0.08319228,0.126212264,0.240417855,11.57758169
X923,30666,34408,28128,27828,28609.88329,34734.4744,27580.82741,34344.81547,923,SVD:AutoArima,0.069374477,0.009443527,0.019644017,0.209635527,7.702438713
X924,22617,27410,20882,26198,24657.61063,28789.61031,23047.12699,33602.93454,924,SVD:AutoArima,0.086330087,0.049096793,0.098573641,0.247652803,12.0413331
X925,37800,46331,41690,43853,34904.30906,42464.2361,36126.07343,44339.04193,925,SVD:AutoArima,0.079656652,0.087093949,0.143001987,0.011022353,8.019373565
X926,33240,45172,35418,47880,38019.0953,51265.87076,38534.80737,49228.68361,926,SVD:AutoArima,0.134132921,0.126379206,0.084291793,0.027776787,9.314517674
X927,32089,42860,30867,37032,33243.06162,41766.69253,31994.15258,44560.92948,927,SVD:AutoArima,0.035329105,0.02583836,0.035861658,0.184548576,7.039442469
X928,38081,53444,34781,54000,36077.55991,54009.64979,37488.73274,52669.4263,928,SVD:AutoArima,0.054031257,0.010528256,0.074934074,0.024947611,4.111029955
X929,31989,39537,29559,34970,30277.35427,35003.00852,26283.474,41435.4667,929,SVD:AutoArima,0.05497819,0.121652561,0.117313069,0.169240945,11.57961914
X930,37042,42639,32821,39151,34421.3262,44233.48611,35355.79597,46676.05806,930,SVD:AutoArima,0.07334318,0.036708656,0.074359492,0.175353979,8.994132684
X931,28696,33810,33482,33959,22178.88116,27600.84161,22889.36907,34763.08225,931,SVD:AutoArima,0.256201831,0.20221701,0.37581599,0.023400986,21.44089542
X933,41466,46946,37257,46588,37383.4334,44750.86892,35535.13537,48813.68554,933,SVD:AutoArima,0.10355348,0.047877994,0.047309084,0.04665925,6.134995198
X934,35104,42837,33458,38626,35220.63679,42665.31426,34184.66369,47330.7961,934,SVD:AutoArima,0.003317096,0.004015932,0.021485366,0.202538868,5.783931557
X935,31933,41589,28498,36829,27280.68324,35687.29266,26730.98469,41115.14456,935,SVD:AutoArima,0.157136544,0.152743025,0.063988694,0.109979899,12.09620403
X936,34522,42216,32924,37805,32624.92102,42832.63646,31415.28721,40950.8454,936,SVD:AutoArima,0.056505316,0.014500796,0.046898648,0.079888556,4.944832896
X937,37069,53556,38041,43428,38323.0221,50322.51533,34957.08214,53677.89621,937,SVD:AutoArima,0.033266706,0.062255119,0.08449312,0.211107597,9.778063547
X938,51182,61708,53004,57148,47696.47563,57110.5911,43257.73519,63928.48725,938,SVD:AutoArima,0.070501175,0.077385346,0.202495099,0.112003369,11.55962475
X939,30354,39098,28189,34237,28645.38922,39675.31703,29331.52586,39907.21968,939,SVD:AutoArima,0.057919609,0.01465768,0.039725849,0.152951092,6.631355744
X940,43646,49999,37108,46107,39841.42663,48993.61883,36938.09134,49296.05873,940,SVD:AutoArima,0.09114123,0.020312245,0.004589267,0.066854434,4.572429403
X942,31430,44712,34122,40338,31674.39098,42841.00295,30544.5334,42857.59666,942,SVD:AutoArima,0.007745609,0.042739757,0.110643525,0.060570433,5.542483117
X943,38413,48850,37828,38659,38269.87043,47501.82226,35251.36756,46172.68537,943,SVD:AutoArima,0.003733026,0.027984478,0.070516003,0.177143371,6.984421955
X944,37139,44121,38335,46656,33923.47788,41567.05634,33044.79564,45989.61684,944,SVD:AutoArima,0.090498452,0.05961026,0.14822694,0.014385638,7.818032265
X945,23829,29008,21868,24419,20496.97792,25975.43457,20056.16162,30117.48944,945,SVD:AutoArima,0.150341729,0.11030833,0.08643409,0.208978961,13.90157775
X946,22236,28842,21695,26462,20947.69346,26893.93813,19811.9004,29514.14993,946,SVD:AutoArima,0.059666343,0.069903259,0.090736701,0.109051799,8.233952565
X947,38961,49578,39962,46728,37768.18902,49526.54857,36310.7691,46950.76414,947,SVD:AutoArima,0.031091453,0.001038326,0.095741401,0.004755915,3.315677398
X948,57562,60456,58082,54289,51654.24344,61139.48151,51382.97756,63204.52642,948,SVD:AutoArima,0.108184577,0.01124189,0.122395721,0.151762002,9.83960477
X949,27719,39093,23355,34263,25058.42669,34879.16062,24070.56548,37822.02186,949,SVD:AutoArima,0.100822396,0.113930412,0.03017636,0.098745114,8.59185708
X950,28551,38671,30765,40980,27635.27186,36836.80224,26048.61333,39327.48615,950,SVD:AutoArima,0.032596152,0.048583,0.166030161,0.041154665,7.209099439
X951,39726,53344,36304,45191,40830.18794,54779.12329,41617.5506,58517.01584,951,SVD:AutoArima,0.027414106,0.026546094,0.136382055,0.256991048,11.18333257
X953,28277,36408,26335,34019,24923.67214,33528.86724,25363.17183,35694.87709,953,SVD:AutoArima,0.126063364,0.082335194,0.03759623,0.048078723,7.35183777
X954,34600,43136,29306,38908,32247.72898,43175.60043,32531.19916,48271.56505,954,SVD:AutoArima,0.070376991,0.000917615,0.104312589,0.214811006,9.760455044
X955,25429,33568,24131,30147,27081.53443,33069.09812,25673.92273,34984.62133,955,SVD:AutoArima,0.062941063,0.014973698,0.061958644,0.148549084,7.210562199
X956,17016,19146,13603,19440,15451.62322,19567.53479,14345.37259,21703.56096,956,SVD:AutoArima,0.09636534,0.021777127,0.053124567,0.110032331,7.032484133
X957,42157,51388,36864,50705,39950.93338,52903.39142,37346.33171,55756.27235,957,SVD:AutoArima,0.053735773,0.029060719,0.012999045,0.094894082,4.767240462
X958,20785,23758,20095,20161,18551.77833,23588.32585,17089.07475,25504.6607,958,SVD:AutoArima,0.1135437,0.007167363,0.161678098,0.234034091,12.9105813
X959,38372,47497,36011,43660,35855.70154,45409.09739,31572.78935,51020.0158,959,SVD:AutoArima,0.067799444,0.044946514,0.131339503,0.155471368,9.988920741
X960,34466,48780,37825,46499,33932.38547,45909.48926,31515.56138,46572.76179,960,SVD:AutoArima,0.015603132,0.060629976,0.181984065,0.001585052,6.495055642
X961,33249,42594,31448,37586,33076.20054,41869.37133,31737.45011,42686.96955,961,SVD:AutoArima,0.005210673,0.017158412,0.009161923,0.12709059,3.965539959
X962,31636,44168,29059,40013,34280.6605,46330.67504,33108.85206,45335.87709,962,SVD:AutoArima,0.080242551,0.047794623,0.130287662,0.124732211,9.576426204
X963,56397,76059,50494,76620,51631.00991,69488.84229,50342.58976,76488.92436,963,SVD:AutoArima,0.088236192,0.09028176,0.003003081,0.001712188,4.580830535
X964,45513,58986,46253,59148,45716.43577,54523.78068,43350.20754,54626.70785,964,SVD:AutoArima,0.004459871,0.07862264,0.064792155,0.079477983,5.683816239
X965,40707,55196,41450,51140,37739.35442,49666.02077,34023.12621,52091.15008,965,SVD:AutoArima,0.07566051,0.105471537,0.196808431,0.018427579,9.909201413
X966,25695,30089,22866,26360,25741.17108,30486.44582,23970.5346,30767.8218,966,SVD:AutoArima,0.001795277,0.013122341,0.047165513,0.154314366,5.40993742
X967,43135,51056,37021,46384,38541.16878,49786.658,37747.04658,56301.49363,967,SVD:AutoArima,0.112488901,0.025174703,0.019421307,0.193162506,8.756185413
X968,42472,45408,36932,41760,38298.81066,44303.4896,37302.92714,48523.52595,968,SVD:AutoArima,0.103334096,0.024623611,0.009993332,0.149828573,7.194490301
X969,19326,25961,21525,25743,20865.88598,25306.69326,19733.10141,29469.74736,969,SVD:AutoArima,0.076626709,0.025525109,0.086862872,0.134995904,8.100264855
X970,15184,18885,13916,14986,16035.93708,18674.21109,14073.25337,19004.85415,970,SVD:AutoArima,0.054576476,0.011224352,0.011236696,0.236466794,7.837607973
X971,46685,60944,42600,55347,39362.32934,52274.58969,40142.85672,59258.86541,971,SVD:AutoArima,0.170200998,0.153144644,0.059392276,0.068266408,11.27510815
X972,16789,22059,15511,22247,16228.40061,20229.08518,14475.3905,23053.89608,972,SVD:AutoArima,0.033957815,0.086545173,0.069071968,0.035623846,5.629970048
X973,35442,44198,32268,40703,37824.90303,46666.55802,35678.2096,54871.60414,973,SVD:AutoArima,0.065047189,0.054334893,0.100379686,0.296493075,12.90637107
X975,37373,49501,35205,44145,38180.87501,48036.29563,38838.85284,48600.83635,975,SVD:AutoArima,0.021385402,0.030033729,0.098154072,0.096087038,6.141506049
X976,35079,45446,31984,41577,35171.73507,44598.56395,32525.96091,47531.64155,976,SVD:AutoArima,0.002640117,0.018822592,0.016802395,0.133649025,4.297853222
X978,41246,47088,34483,43350,38100.4386,48301.99752,34133.07277,52634.02707,978,SVD:AutoArima,0.07928677,0.02545335,0.01019957,0.193449418,7.709727703
X979,34540,42113,31103,39903,32924.78917,43710.75359,33678.44944,47324.30985,979,SVD:AutoArima,0.047883076,0.037233365,0.079511942,0.170160237,8.369715529
X980,29150,40928,30861,39215,29234.31185,40620.65996,29353.49715,38895.68446,980,SVD:AutoArima,0.002888168,0.007537587,0.050071093,0.008175976,1.716820593
X981,37632,46876,34297,45323,35076.19732,45759.98933,33998.17069,46961.36286,981,SVD:AutoArima,0.070303013,0.024094538,0.008751111,0.035506836,3.466387445
X982,44380,56663,40741,52717,40094.95105,55425.39401,40179.09813,53451.85115,982,SVD:AutoArima,0.101451351,0.022082679,0.01388782,0.013843065,3.781622855
X983,41622,56448,37790,52363,39227.7178,53849.82229,34566.74136,54592.95711,983,SVD:AutoArima,0.059227967,0.04711204,0.089093527,0.041698605,5.92830347
X984,27683,40486,28984,42697,31105.34982,42176.82018,31409.49578,42517.29175,984,SVD:AutoArima,0.116429525,0.040908843,0.080323079,0.004217796,6.046981093
X985,43189,59761,43891,54618,41974.7255,52946.98713,40210.86539,53742.59288,985,SVD:AutoArima,0.028516237,0.120914463,0.087516123,0.016157297,6.327603003
X986,25611,31532,22249,29221,22434.19688,29541.69904,20943.62854,35495.89991,986,SVD:AutoArima,0.132242277,0.065177024,0.060444178,0.193918433,11.29454779
X987,35317,43333,31743,40874,32855.15719,40977.09056,29662.85855,47084.88726,987,SVD:AutoArima,0.07222429,0.055886773,0.067750586,0.141222506,8.42710387
X988,31268,31585,26649,25210,24998.06378,29933.8176,28004.10739,31703.12982,988,SVD:AutoArima,0.222867419,0.053680564,0.0495894,0.228176867,13.85785624
X990,33651,43621,31595,39014,29993.65824,40316.40479,30042.82021,44011.8049,990,SVD:AutoArima,0.114930046,0.078739514,0.050364526,0.120391604,9.110642231
X991,31702,37137,29633,30926,29314.50345,39426.91638,29722.27184,38329.31033,991,SVD:AutoArima,0.078257403,0.059817117,0.003008051,0.213797622,8.872004828
X992,26961,34347,22305,29229,28258.15165,33964.24394,26480.42318,34728.01491,992,SVD:AutoArima,0.046981948,0.011206239,0.171175032,0.171959711,10.03307324
X993,39711,51500,36527,48755,36756.03002,49755.74542,37615.26661,50410.44252,993,SVD:AutoArima,0.077287426,0.034452456,0.029356173,0.033387488,4.362088608
X994,20769,35077,21664,32588,23494.36634,34223.65913,23813.50844,33987.22467,994,SVD:AutoArima,0.123143202,0.024627208,0.094530616,0.042034396,7.108385547
X995,54124,61762,45761,54777,49711.63789,62270.43465,47322.62836,62031.96546,995,SVD:AutoArima,0.084987432,0.008198414,0.033553234,0.124219326,6.273960141
X996,34608,47877,33637,47301,36143.58997,50908.2379,34459.92464,47430.14492,996,SVD:AutoArima,0.043407928,0.061370261,0.024169216,0.002726557,3.29184904
X997,24643,34030,24144,33383,21582.89938,31119.22001,22584.92779,33018.02637,997,SVD:AutoArima,0.132397667,0.089357324,0.066728354,0.010993012,7.48690892
X998,23700,29584,24574,27770,22830.29922,28980.60958,21808.41944,31320.32393,998,SVD:AutoArima,0.037382127,0.020605974,0.119251242,0.120166,7.43513358
X999,47471,64022,40376,59430,43467.86679,59422.19215,42221.40485,65500.3089,999,SVD:AutoArima,0.088040094,0.074524492,0.04468433,0.097179123,7.610700974
X1001,30973,38298,25991,37422,28337.44661,37822.05062,28593.91913,41978.64158,1001,SVD:AutoArima,0.088873159,0.01250523,0.095371365,0.114775939,7.788142339
X1002,38160,48452,33262,36482,32758.2312,43523.25857,31944.69264,46093.91375,1002,SVD:AutoArima,0.152337945,0.107175375,0.040404054,0.232801874,13.31798121
X1003,29649,40927,31281,46344,34056.76097,45370.80604,33578.98571,48295.60602,1003,SVD:AutoArima,0.138378724,0.102987694,0.070859889,0.041242902,8.83673027
X1005,34256,39400,31373,35256,32926.10311,39840.4616,30225.78584,39609.61624,1005,SVD:AutoArima,0.039590809,0.011117088,0.037247947,0.116304826,5.10651675
X1006,37007,43925,34587,45041,32692.87903,41117.03186,30921.1992,44654.85464,1006,SVD:AutoArima,0.123791347,0.066037184,0.111918839,0.008610105,7.758936876
X1007,37275,52012,34127,47748,33258.32988,44833.53109,32805.21297,49939.7756,1007,SVD:AutoArima,0.113894243,0.148245744,0.039496289,0.044873078,8.662733881
X1008,28900,40983,28246,35150,26073.85424,35491.13681,25229.70333,37951.97228,1008,SVD:AutoArima,0.102817814,0.14362668,0.112809986,0.07665928,10.897844
X1010,48891,62381,47965,65249,43969.37233,57893.00277,44671.11016,60121.41809,1010,SVD:AutoArima,0.106000602,0.074629548,0.071114597,0.081798912,8.338591482
X1011,34782,47373,35342,45855,35298.43026,42776.20978,36864.85448,43313.89171,1011,SVD:AutoArima,0.014738216,0.10198182,0.04218033,0.056995399,5.397394122
X1013,17584,22855,16057,23883,18039.97008,23884.97887,18009.26355,24552.18082,1013,SVD:AutoArima,0.02559906,0.044072714,0.114615655,0.027632015,5.29798611
X1014,48480,69716,46860,68881,49540.90982,66498.05748,47389.7304,70245.69659,1014,SVD:AutoArima,0.021646602,0.047248318,0.011240996,0.019618041,2.493848896
X1015,32273,42497,32928,40252,31821.62712,41541.82291,26772.05566,39896.46469,1015,SVD:AutoArima,0.014084578,0.022731806,0.206229099,0.008871918,6.297935008
X1016,28512,39334,24203,35091,27671.60132,37084.65181,28066.15391,39916.29428,1016,SVD:AutoArima,0.029916156,0.058869089,0.147817733,0.128662001,9.131624442
X1017,35714,39533,33226,36631,33442.44448,40863.34527,30517.54392,40507.23361,1017,SVD:AutoArima,0.065693242,0.03309467,0.084979777,0.100500969,7.10671646
X1018,59458,78173,55502,64540,52275.36878,67713.45939,52484.08416,71355.40808,1018,SVD:AutoArima,0.128567344,0.143392891,0.055894532,0.100303729,10.70396241
