,WeekAct:2015-07-05,WeekAct:2015-07-12,WeekAct:2015-07-19,WeekAct:2015-07-26,WeekPred:2015-07-05,WeekPred:2015-07-12,WeekPred:2015-07-19,WeekPred:2015-07-26,Stores,Type,W-131,W-132,W-133,W-134,sMAPE
X830,33962,40247,30549,41914,39592.31745,40450.78149,41017.09119,40736.3566,830,SVD:Prophet,0.153092779,0.005050486,0.292543326,0.028496995,11.97958966
X831,62518,81359,56347,76084,83418.63694,82854.49202,80864.18335,73972.82211,831,SVD:Prophet,0.286434406,0.018213997,0.357364214,0.028138379,17.2537749
X832,36121,42739,33588,43775,39754.73851,40656.69403,39315.15657,39675.31649,832,SVD:Prophet,0.095781302,0.049937973,0.157116834,0.098254475,10.0272646
X833,27387,36803,26507,33541,34405.33323,34582.8291,32440.02758,32043.5658,833,SVD:Prophet,0.227158706,0.062202006,0.201300314,0.045664225,13.4081313
X834,32039,41215,28875,35005,36362.15302,35429.27026,34871.19544,38792.02052,834,SVD:Prophet,0.126405852,0.150976184,0.188127163,0.102633426,14.20356563
X835,26451,36201,25874,32295,33856.41482,34750.55297,35140.59442,34693.72433,835,SVD:Prophet,0.245588866,0.040885561,0.303750095,0.071615764,16.54600715
X836,32638,41183,31599,37436,37019.10155,38113.16603,37118.66554,39427.08249,836,SVD:Prophet,0.125790521,0.077427047,0.160647644,0.051808552,10.39184409
X837,22708,24703,21044,23390,27658.92496,27819.5844,26894.22472,27964.21311,837,SVD:Prophet,0.196594291,0.118675973,0.244073482,0.178143635,18.43718455
X838,45654,54995,42302,48552,55176.89914,55246.82833,54720.86809,53252.24189,838,SVD:Prophet,0.18888851,0.004568653,0.255998783,0.092338822,13.5448692
X839,18612,26311,17240,24720,22212.69132,21860.11075,22310.31213,21748.81306,839,SVD:Prophet,0.176397724,0.18479496,0.256398084,0.127878753,18.63673805
X840,32871,40338,33756,40422,40599.6366,33881.72742,37773.69886,35005.62128,840,SVD:Prophet,0.210387087,0.173977265,0.112336524,0.143617912,16.00796967
X841,13504,17488,12902,15720,16400.25603,15672.45552,15848.55847,14021.94835,841,SVD:Prophet,0.193701928,0.109500575,0.204973999,0.114185636,15.55905348
X843,52980,67719,46940,52336,50244.51197,52487.35363,51265.81442,59939.12152,843,SVD:Prophet,0.053000745,0.25342498,0.08809691,0.135437333,13.24899922
X844,20023,27373,17319,26517,25730.47684,26790.16688,25110.16247,26327.63216,844,SVD:Prophet,0.249488224,0.021521383,0.367255068,0.007166966,16.13579101
X845,28979,34062,28253,28245,29994.63794,31476.35419,31475.65834,27710.29309,845,SVD:Prophet,0.034443795,0.078904814,0.107909952,0.019111933,6.009262347
X846,44542,60680,43295,57429,57699.87823,58758.12734,60432.59144,55964.07093,846,SVD:Prophet,0.257387256,0.032181895,0.330434578,0.02583807,16.14604498
X847,34576,41750,31592,41782,39962.59155,38337.45298,42682.32051,38426.03995,847,SVD:Prophet,0.144531616,0.085220516,0.298631356,0.083681388,15.30162188
X848,31906,47469,36261,49599,40656.10147,44837.56836,41406.73427,42113.47694,848,SVD:Prophet,0.241175525,0.057015046,0.132506357,0.163238925,14.84839634
X849,43402,55879,43697,51642,48278.70674,51782.85323,51485.812,49032.49762,849,SVD:Prophet,0.10638458,0.076092816,0.163660052,0.051840385,9.949445835
X850,29930,42690,27838,37325,38123.67943,42532.37509,41369.32034,39402.62691,850,SVD:Prophet,0.240800483,0.003699144,0.391037257,0.054155902,17.24231962
X852,20346,30940,22308,27856,26976.77823,26929.98378,27281.62879,25496.50696,852,SVD:Prophet,0.280236219,0.138587086,0.200591491,0.088449191,17.69659969
X853,51367,65606,51090,63215,57888.00389,57302.34773,58050.04192,57090.89391,853,SVD:Prophet,0.119372178,0.135119419,0.127543325,0.101808912,12.09609586
X854,32564,40380,30206,32550,36526.05717,38422.09842,40177.62857,31857.6358,854,SVD:Prophet,0.114692543,0.04969161,0.283350795,0.021499445,11.73085983
X855,30880,40793,30580,43141,37211.5238,36794.27695,36479.35564,35447.40021,855,SVD:Prophet,0.185970983,0.103076773,0.175944298,0.195794793,16.51967118
X856,39806,49948,36639,42755,40383.08047,43138.69387,41873.17066,43502.16231,856,SVD:Prophet,0.014392994,0.146300311,0.133333994,0.017324064,7.783784084
X857,42815,53711,46197,49943,48164.84237,51483.4607,50399.13923,51137.82449,857,SVD:Prophet,0.117605004,0.042350886,0.087004289,0.023640972,6.765028797
X860,36229,43649,32471,39566,38601.8128,39473.07168,39674.98098,40840.27996,860,SVD:Prophet,0.063418068,0.100477003,0.199705677,0.031696031,9.88241947
X861,20812,24945,21654,24527,27039.34565,25968.33636,24481.12025,24857.36853,861,SVD:Prophet,0.26027881,0.040199148,0.122558269,0.013379478,10.91039262
X862,45439,57443,41714,50083,47692.03313,46512.98165,48364.17371,49167.70141,862,SVD:Prophet,0.048384154,0.210281663,0.147653387,0.018444174,10.61908444
X863,52460,61712,51265,58540,52839.03086,52782.50902,52652.35492,55839.79053,863,SVD:Prophet,0.007199133,0.155981122,0.026701121,0.0472148,5.927404388
X864,23771,29182,21955,30346,25996.28798,27756.77094,26930.54115,25373.72499,864,SVD:Prophet,0.089427737,0.050061813,0.203558804,0.178474499,13.03807136
X865,41878,50579,41712,43209,50648.64955,53894.6918,54228.58563,47054.40069,865,SVD:Prophet,0.189581047,0.063474196,0.260923686,0.085203984,14.97957284
X866,35533,46947,37567,44820,43919.30929,43374.14852,42512.81607,40206.8049,866,SVD:Prophet,0.211102971,0.079114394,0.123522164,0.108511548,13.05627693
X867,29598,35924,29982,35493,30956.55459,31433.63649,31208.42443,30532.91178,867,SVD:Prophet,0.044870435,0.13332901,0.040085502,0.150246716,9.213291576
X868,51929,62687,54642,55686,56308.88775,62616.03265,57420.94304,58824.20023,868,SVD:Prophet,0.080930769,0.001132732,0.04959611,0.054810842,4.661761316
X869,25314,41105,26937,38346,36036.88247,35384.7891,35910.57099,34612.69995,869,SVD:Prophet,0.349559193,0.149567961,0.285566199,0.102340092,22.17583614
X870,39021,45332,37717,37530,42379.02509,39861.28524,41431.24437,39640.14354,870,SVD:Prophet,0.082506734,0.128430656,0.093855382,0.054688081,8.987021332
X871,34790,46477,37960,41467,44113.53115,44875.34427,44615.74323,42493.99329,871,SVD:Prophet,0.236327348,0.035065454,0.16120335,0.024463581,11.42649336
X872,38872,46852,35736,42893,49133.27664,47843.21519,47484.05847,43358.23146,872,SVD:Prophet,0.23319685,0.020934853,0.282337184,0.010787822,13.6814177
X873,22191,22538,18068,20126,22457.12999,22312.20771,22976.59281,22046.638,873,SVD:Prophet,0.011921216,0.010068729,0.239183409,0.091084556,8.806447724
X874,26558,31099,26713,27124,29537.81113,29981.22264,29985.84095,30646.4146,874,SVD:Prophet,0.106240059,0.036600304,0.115446485,0.121945277,9.505803115
X875,23606,32893,24169,29932,29950.03843,30663.46156,29120.96275,30349.38089,875,SVD:Prophet,0.236912162,0.0701593,0.185849736,0.013847755,12.66922383
X876,100142,24633,0,0,58370.97935,58411.90069,58576.57407,68946.20481,876,SVD:Prophet,0.527035967,0.813509328,2,2,133.5136324
X877,38021,45161,35952,39501,41271.65932,36191.20765,38760.36031,39465.36046,877,SVD:Prophet,0.081991431,0.220517491,0.07517793,0.000902651,9.464737594
X878,44159,54369,39671,53011,53311.78575,53628.08738,51094.83645,54545.3015,878,SVD:Prophet,0.187805724,0.013720974,0.251721064,0.028530202,12.0444491
X880,42949,52717,43132,53771,48923.69877,47996.76433,50124.25834,47484.91133,880,SVD:Prophet,0.130064728,0.093735662,0.149957943,0.124162404,12.4480184
X881,19946,26970,18059,27434,25474.92636,26204.01181,26328.79345,26715.74299,881,SVD:Prophet,0.243452822,0.028810622,0.372615659,0.026528547,16.78519128
X882,33766,39875,31170,34458,34505.0458,35029.07097,35163.74596,32566.57745,882,SVD:Prophet,0.021650344,0.129390271,0.120413702,0.056439671,8.197349697
X883,23527,29055,22653,25232,29085.18306,28925.44436,30662.23807,26433.23251,883,SVD:Prophet,0.211288821,0.004468943,0.300448366,0.046500614,14.06766857
X885,31552,36146,29454,30873,41057.58288,39044.14481,42648.15408,35972.39113,885,SVD:Prophet,0.261827227,0.077088422,0.365985018,0.152572707,21.43683435
X886,37035,44282,31102,38148,44397.57742,44781.57977,46270.94667,42457.66883,886,SVD:Prophet,0.180826339,0.011218497,0.392099495,0.106932152,17.2769121
X887,35384,48357,34102,43545,43136.62817,43376.21321,42923.18394,41778.8479,887,SVD:Prophet,0.197467299,0.108592877,0.229046748,0.041398792,14.41264289
X888,48759,60819,43689,51178,53780.28895,55258.64183,54566.88801,56577.25689,888,SVD:Prophet,0.097938829,0.09580412,0.221419565,0.100213336,12.88439627
X889,21531,27447,18918,27372,24780.4325,25945.80481,26746.84917,24913.75781,889,SVD:Prophet,0.140329604,0.056232116,0.342882953,0.094031044,15.83689293
X891,40269,46875,37639,45522,43483.90637,40866.53877,43509.59513,42415.51659,891,SVD:Prophet,0.076771219,0.136958191,0.144687536,0.070652061,10.7267252
X892,38758,49481,34333,46493,42818.67793,46191.79991,46111.837,46589.63361,892,SVD:Prophet,0.099554874,0.068759357,0.292842585,0.002076297,11.58082781
X894,41585,57772,37588,52458,53664.43743,55927.35421,51468.675,52872.16842,894,SVD:Prophet,0.25363798,0.03244778,0.311726774,0.007864194,15.14191817
X895,54965,66624,56963,63706,61861.85547,61137.98997,61135.30302,57965.2961,895,SVD:Prophet,0.118069693,0.085878594,0.070658137,0.094364145,9.224264207
X896,41988,47758,38971,40577,40650.6878,40355.25203,41753.9736,41473.98275,896,SVD:Prophet,0.032365282,0.168028028,0.068949508,0.021864034,7.280171281
X897,16539,22041,17529,19425,19025.54451,19906.01311,19642.01855,16699.20221,897,SVD:Prophet,0.139832777,0.101794466,0.113691722,0.150912553,12.65578793
X898,36546,47060,29456,43962,40369.06096,42015.59777,40594.01808,37747.66457,898,SVD:Prophet,0.099409944,0.113261148,0.318001862,0.152107721,17.06951687
X899,26651,32327,23175,32410,30907.67021,32894.49763,32908.10846,30426.62047,899,SVD:Prophet,0.147907177,0.017402165,0.347095898,0.063128141,14.38833454
X901,37543,50851,34261,39550,40298.01336,43350.6084,42553.54527,45913.15848,901,SVD:Prophet,0.07078565,0.159241264,0.215910808,0.148909977,14.87119248
X905,35908,42229,30857,37784,35788.66266,35116.27015,37286.73555,34592.53168,905,SVD:Prophet,0.003328951,0.183921521,0.18871098,0.088190695,11.60380366
X906,55575,69368,58606,63713,59638.21682,64166.26874,60876.45341,60034.80501,906,SVD:Prophet,0.070533866,0.077908559,0.038004801,0.05944663,6.147346413
X907,37592,42609,34028,38114,44723.36833,46463.25165,45527.87098,38333.35873,907,SVD:Prophet,0.173269426,0.08654214,0.289101755,0.005738818,13.8663035
X908,17714,27261,20036,26779,24174.0508,25989.48361,23686.08363,26142.52755,908,SVD:Prophet,0.30844361,0.04775605,0.166967506,0.024053442,13.68051521
X910,30830,39585,27008,37340,36333.31684,37716.95743,37016.09437,37747.7267,910,SVD:Prophet,0.16387865,0.048331055,0.31263525,0.010860009,13.39262409
X911,53625,68968,48170,56945,59210.37295,58696.06161,60392.32582,60458.39329,911,SVD:Prophet,0.09900039,0.160921379,0.225166985,0.059851648,13.62351005
X912,32179,40750,31530,33343,33049.7956,34052.09174,34511.01872,30979.34327,912,SVD:Prophet,0.02669973,0.179083448,0.090277793,0.073494111,9.238877061
X913,41694,61964,42856,58462,51788.50926,51877.05102,50569.49886,51266.68593,913,SVD:Prophet,0.215965732,0.177211101,0.165126201,0.131147366,17.23625999
X914,50205,65593,46981,54204,53925.23262,53802.44625,56609.72898,54944.01743,914,SVD:Prophet,0.071453458,0.197504245,0.185899435,0.013559888,11.71042565
X916,27895,37134,30819,31133,34410.83778,34140.50872,34456.00058,33579.86359,916,SVD:Prophet,0.209156574,0.083998931,0.111436248,0.07562217,12.00534808
X917,33143,40890,30131,39349,41671.35785,41420.73174,42915.78193,41297.77607,917,SVD:Prophet,0.227987196,0.012895809,0.350043673,0.048328679,15.98138394
X918,30324,34634,26194,31609,31844.97834,33508.04466,31811.96926,27651.21358,918,SVD:Prophet,0.04893046,0.033047301,0.193703142,0.133573141,10.23135109
X921,50532,51821,40350,45573,52648.06499,51856.80868,53036.5427,49770.89077,921,SVD:Prophet,0.041016935,0.000690768,0.27169959,0.088057887,10.03662951
X922,38500,47731,36071,40159,47144.09012,50950.41946,51009.34417,46172.67325,922,SVD:Prophet,0.20186075,0.065248746,0.343093365,0.139315573,18.73796086
X923,30666,34408,28128,27828,33085.11965,33761.94258,33667.49217,30650.46252,923,SVD:Prophet,0.075892617,0.018954319,0.179284669,0.096529984,9.26653971
X924,22617,27410,20882,26198,30300.52114,27810.57164,29822.92513,30159.57002,924,SVD:Prophet,0.29039611,0.014508058,0.352664957,0.140586971,19.95390241
X925,37800,46331,41690,43853,42220.03748,42139.68197,45260.47776,40180.7734,925,SVD:Prophet,0.110473267,0.09475044,0.082126697,0.087398827,9.368730765
X926,33240,45172,35418,47880,47953.43061,50689.75495,50114.44795,44425.12894,926,SVD:Prophet,0.362429091,0.115119006,0.343646144,0.074857618,22.40129646
X927,32089,42860,30867,37032,41664.70146,40912.46034,41915.90552,40094.42475,927,SVD:Prophet,0.259667007,0.04649594,0.303612653,0.079413113,17.22971784
X928,38081,53444,34781,54000,47718.21866,53285.65962,50813.86079,47283.10436,928,SVD:Prophet,0.224645837,0.00296713,0.374622043,0.132636054,18.37177659
X929,31989,39537,29559,34970,36371.86189,34157.03501,33974.90131,37446.95167,929,SVD:Prophet,0.128227227,0.146008154,0.139009292,0.068408062,12.04131837
X930,37042,42639,32821,39151,41536.90325,42442.99511,44359.33313,41391.79263,930,SVD:Prophet,0.114404835,0.004607435,0.298996717,0.055642288,11.8412819
X931,28696,33810,33482,33959,25400.48703,27106.21554,27378.79839,32133.83936,931,SVD:Prophet,0.121838336,0.220098521,0.200562654,0.055230208,14.94324295
X933,41466,46946,37257,46588,46285.18226,43906.99425,46255.86551,43869.39552,933,SVD:Prophet,0.109837432,0.066899408,0.215508484,0.060107954,11.30883193
X934,35104,42837,33458,38626,43302.62271,41659.66198,43926.91883,42652.57234,934,SVD:Prophet,0.209130873,0.027867089,0.270567418,0.099080784,15.1661541
X935,31933,41589,28498,36829,33995.13912,35171.9934,34909.02776,37371.54045,935,SVD:Prophet,0.062557177,0.167194465,0.202218208,0.014623625,11.16483686
X936,34522,42216,32924,37805,38810.18676,40466.33621,39504.41549,35450.52182,936,SVD:Prophet,0.116952377,0.042322553,0.181708117,0.064281248,10.13160736
X937,37069,53556,38041,43428,47338.34469,49548.9926,45736.32697,48820.87972,937,SVD:Prophet,0.243328225,0.077726739,0.183709059,0.116920221,15.54210611
X938,51182,61708,53004,57148,57437.93342,55485.60865,55549.9817,57351.14615,938,SVD:Prophet,0.115189417,0.106189944,0.046907201,0.003548431,6.795874811
X939,30354,39098,28189,34237,35793.70279,38795.70883,37945.41675,35780.13942,939,SVD:Prophet,0.164471404,0.007761632,0.295048092,0.044078905,12.78400086
X940,43646,49999,37108,46107,49438.7713,48780.67793,48294.48302,44718.28687,940,SVD:Prophet,0.124462277,0.024667464,0.261970908,0.030579879,11.0420132
X942,31430,44712,34122,40338,39632.68714,42386.30185,39935.29475,38883.52424,942,SVD:Prophet,0.230857781,0.053403984,0.156994521,0.036719207,11.94938731
X943,38413,48850,37828,38659,46095.68403,46876.50152,44937.61027,41613.83742,943,SVD:Prophet,0.18181999,0.041232019,0.171801072,0.073619857,11.71182345
X944,37139,44121,38335,46656,42476.36272,39824.28582,43649.02922,40193.96126,944,SVD:Prophet,0.134078714,0.102369398,0.129635717,0.148809249,12.87232694
X945,23829,29008,21868,24419,24890.00302,25256.04539,25673.34082,27076.79486,945,SVD:Prophet,0.043556023,0.138285105,0.160085549,0.103223763,11.12876101
X946,22236,28842,21695,26462,25280.46825,25836.25893,25220.8878,26404.94124,946,SVD:Prophet,0.128143709,0.109942823,0.150306771,0.00215858,9.763797081
X947,38961,49578,39962,46728,45696.9712,47314.20396,46466.67887,40758.69115,947,SVD:Prophet,0.159133773,0.046728136,0.150521307,0.136462101,12.32113295
X948,57562,60456,58082,54289,60312.4209,63003.74786,62767.57838,59307.70129,948,SVD:Prophet,0.046666968,0.041272527,0.077543976,0.088359983,6.34608632
X949,27719,39093,23355,34263,32010.8772,33738.91025,32195.54467,33884.72057,949,SVD:Prophet,0.14370956,0.147025932,0.318288316,0.011101749,15.50313894
X950,28551,38671,30765,40980,33988.72236,35496.09396,33797.03078,35135.36491,950,SVD:Prophet,0.173896594,0.085614951,0.093926128,0.153573069,12.67526854
X951,39726,53344,36304,45191,50856.44685,54409.45339,53555.54749,53539.65469,951,SVD:Prophet,0.245752841,0.019775763,0.383966934,0.169119808,20.46538368
X953,28277,36408,26335,34019,31930.76761,32880.01322,33594.51992,32052.2723,953,SVD:Prophet,0.121371968,0.101835415,0.242268582,0.05953352,13.12523712
X954,34600,43136,29306,38908,41415.18846,42123.02856,43264.60056,43394.50072,954,SVD:Prophet,0.17931123,0.023762209,0.384690231,0.109024651,17.41970804
X955,25429,33568,24131,30147,34673.91599,33664.06002,34298.20889,32346.38454,955,SVD:Prophet,0.307636188,0.002857566,0.348018023,0.070387756,18.22248833
X956,17016,19146,13603,19440,18556.42214,18036.99033,18503.18256,18574.64714,956,SVD:Prophet,0.086607661,0.059651451,0.305248533,0.045527339,12.4258746
X957,42157,51388,36864,50705,50279.25263,52071.50493,49541.34934,50409.06788,957,SVD:Prophet,0.175737384,0.013212994,0.293438993,0.005853431,12.20607007
X958,20785,23758,20095,20161,20983.60425,21667.59003,20823.41677,21966.49174,958,SVD:Prophet,0.009509738,0.092036668,0.03560337,0.085715606,5.571634558
X959,38372,47497,36011,43660,43043.53641,44023.02463,40665.7985,46000.50039,959,SVD:Prophet,0.114757861,0.075917273,0.121413481,0.05220806,9.107416883
X960,34466,48780,37825,46499,42939.55499,45197.64853,42048.66584,42036.58635,960,SVD:Prophet,0.218939196,0.076238372,0.105758658,0.100804972,12.54352994
X961,33249,42594,31448,37586,40408.9917,41009.99465,40767.61756,38263.26946,961,SVD:Prophet,0.194411809,0.037893054,0.258105321,0.017858299,12.70671206
X962,31636,44168,29059,40013,43454.63079,45689.23775,43733.81034,40896.47029,962,SVD:Prophet,0.314783101,0.033858992,0.403193949,0.021838489,19.34186327
X963,56397,76059,50494,76620,66719.01885,68029.83822,67704.3659,69014.34543,963,SVD:Prophet,0.167679542,0.11144738,0.291211571,0.104448639,16.86967831
X964,45513,58986,46253,59148,57219.57948,52827.8583,57198.87297,47790.32953,964,SVD:Prophet,0.227903933,0.110149883,0.211612853,0.212415334,19.05205006
X965,40707,55196,41450,51140,49044.67365,48442.15215,47230.13212,46165.95729,965,SVD:Prophet,0.185794277,0.130335165,0.130359123,0.102235112,13.71809192
X966,25695,30089,22866,26360,30620.22791,29723.28181,30175.23959,27456.39633,966,SVD:Prophet,0.17491638,0.012228866,0.275605911,0.04074581,12.58742419
X967,43135,51056,37021,46384,45352.32291,46548.70621,46972.08926,49408.00555,967,SVD:Prophet,0.050116171,0.092358124,0.236950191,0.063136909,11.06403487
X968,42472,45408,36932,41760,46371.15959,43566.49838,47283.86616,43764.22289,968,SVD:Prophet,0.087776248,0.04139392,0.245841232,0.046869128,10.5470132
X969,19326,25961,21525,25743,26045.98715,26056.34053,25755.42364,27768.5904,969,SVD:Prophet,0.296217449,0.003665721,0.178950327,0.075706604,13.86350254
X970,15184,18885,13916,14986,19429.21425,17669.51645,18292.55605,16457.16675,970,SVD:Prophet,0.245294425,0.06650251,0.271763568,0.093576246,16.92841872
X971,46685,60944,42600,55347,49738.80625,51075.16602,52420.85126,53584.73864,971,SVD:Prophet,0.063341334,0.176199026,0.206709393,0.032355333,11.96512717
X972,16789,22059,15511,22247,20375.64396,19317.00741,19217.96556,20651.00167,972,SVD:Prophet,0.193013767,0.132540221,0.213479757,0.074408983,15.33606819
X973,35442,44198,32268,40703,47874.8807,47867.90698,47255.54864,51504.02426,973,SVD:Prophet,0.29844806,0.079723474,0.376933598,0.234277689,24.73457051
X975,37373,49501,35205,44145,46370.23065,46231.64365,48994.88792,42946.91474,975,SVD:Prophet,0.214876607,0.068301809,0.327551218,0.027513123,15.95606891
X976,35079,45446,31984,41577,44086.46466,43569.87873,43054.78638,42680.56404,976,SVD:Prophet,0.227560457,0.042152508,0.295068375,0.026195014,14.77440885
X978,41246,47088,34483,43350,47635.60863,48108.17076,45427.52117,48085.85902,978,SVD:Prophet,0.14377797,0.021433021,0.273919404,0.103588659,13.56797636
X979,34540,42113,31103,39903,42051.97515,43400.47991,44169.68954,43243.97417,979,SVD:Prophet,0.196155671,0.030111742,0.347182746,0.080363097,16.34533141
X980,29150,40928,30861,39215,37306.05298,39001.73152,39114.5573,33727.92295,980,SVD:Prophet,0.245457039,0.048199048,0.235898294,0.15044851,17.00007228
X981,37632,46876,34297,45323,44174.95982,44806.88106,44857.46689,41952.97824,981,SVD:Prophet,0.159960958,0.045136429,0.266831862,0.077226789,13.72890094
X982,44380,56663,40741,52717,51057.73024,54832.21592,52982.92273,48153.7557,982,SVD:Prophet,0.139938999,0.032840585,0.261233682,0.090477052,13.11225798
X983,41622,56448,37790,52363,48079.67233,48543.26091,45892.94477,45571.66832,983,SVD:Prophet,0.143981091,0.150578991,0.193658213,0.138691064,15.67273399
X984,27683,40486,28984,42697,40280.79993,41813.99498,41815.71217,38538.25662,984,SVD:Prophet,0.370720882,0.032272055,0.362479219,0.102387647,21.69649506
X985,43189,59761,43891,54618,51471.97432,51809.65579,51856.37322,48052.39942,985,SVD:Prophet,0.175002938,0.142534686,0.166383117,0.12789666,15.29543505
X986,25611,31532,22249,29221,26468.45731,25152.27191,26497.65134,29460.63945,986,SVD:Prophet,0.032928811,0.22509694,0.174315619,0.008167442,11.01272031
X987,35317,43333,31743,40874,39920.19795,39426.54423,38536.77104,42083.39883,987,SVD:Prophet,0.122364949,0.094404961,0.193335036,0.029157106,10.9815513
X988,31268,31585,26649,25210,29018.11894,28884.3892,33408.94754,28324.88094,988,SVD:Prophet,0.074640103,0.089321584,0.225114171,0.116368277,12.63610338
X990,33651,43621,31595,39014,38197.32486,39449.70571,39739.0238,39599.23364,990,SVD:Prophet,0.126553399,0.100427564,0.228334906,0.014888934,11.75512007
X991,31702,37137,29633,30926,35496.17339,38428.78375,37405.3896,34314.51017,991,SVD:Prophet,0.112924897,0.034189647,0.231878768,0.103877488,12.07177001
X992,26961,34347,22305,29229,33881.13812,32483.34853,33615.81766,30479.37504,992,SVD:Prophet,0.227478466,0.05577261,0.404529767,0.041882736,18.24158944
X993,39711,51500,36527,48755,45872.30709,48397.40388,48563.65777,45012.49067,993,SVD:Prophet,0.143983852,0.062115651,0.282913732,0.079825306,14.22096351
X994,20769,35077,21664,32588,30410.14966,33891.80422,31637.17356,30967.10011,994,SVD:Prophet,0.376760838,0.03436904,0.374219661,0.051007705,20.90893109
X995,54124,61762,45761,54777,61614.63403,61886.29665,61519.67081,56135.84671,995,SVD:Prophet,0.129440512,0.002010487,0.293783972,0.024502963,11.24344837
X996,34608,47877,33637,47301,45746.96013,50934.0511,45449.08538,43457.11233,996,SVD:Prophet,0.277243872,0.061876704,0.29871463,0.084706206,18.06353531
X997,24643,34030,24144,33383,28258.81356,29890.89746,30365.35645,29162.00024,997,SVD:Prophet,0.13669904,0.129507022,0.22826747,0.13497481,15.73620855
X998,23700,29584,24574,27770,27215.41137,28378.93401,27380.59067,28412.17631,998,SVD:Prophet,0.138088303,0.041580573,0.108040142,0.0228605,7.764237915
X999,47471,64022,40376,59430,56436.36187,58019.68984,57099.37482,59016.08652,999,SVD:Prophet,0.172564517,0.098364914,0.343130249,0.006989061,15.52621854
X1001,30973,38298,25991,37422,35972.12283,37349.50821,37416.15072,38352.83926,1001,SVD:Prophet,0.149349874,0.025076617,0.360374204,0.024568558,13.98423131
X1002,38160,48452,33262,36482,40225.28771,43246.32034,40971.08785,42230.48804,1002,SVD:Prophet,0.0526958,0.113539259,0.207699506,0.146062923,12.99993719
X1003,29649,40927,31281,46344,42612.15364,42818.9187,43758.66486,42383.25011,1003,SVD:Prophet,0.358786235,0.04518235,0.332561849,0.089279221,20.64524139
X1005,34256,39400,31373,35256,39035.2546,38694.44097,38044.66218,35263.71823,1005,SVD:Prophet,0.130418141,0.018069379,0.192218002,0.000218896,8.523110464
X1006,37007,43925,34587,45041,41366.43549,41148.76227,41129.82367,40748.05513,1006,SVD:Prophet,0.111247783,0.065266603,0.172823511,0.100081412,11.23548274
X1007,37275,52012,34127,47748,42571.7495,44393.95784,43786.35997,45368.16547,1007,SVD:Prophet,0.13267289,0.1580409,0.247951313,0.051115389,14.74451231
X1008,28900,40983,28246,35150,33104.48057,34969.39115,33510.54536,34368.82649,1008,SVD:Prophet,0.135618605,0.158352061,0.170493519,0.022473725,12.17344775
X1010,48891,62381,47965,65249,55920.30111,57516.64752,58738.6976,54422.34524,1010,SVD:Prophet,0.134132504,0.08114175,0.201936725,0.180939802,14.95376951
X1011,34782,47373,35342,45855,44602.45222,41356.573,48083.17025,37728.92032,1011,SVD:Prophet,0.247415002,0.135612667,0.305451465,0.194441219,22.07300884
X1013,17584,22855,16057,23883,22731.87299,23082.47014,23664.63757,21673.11455,1013,SVD:Prophet,0.255376982,0.009903468,0.38304753,0.097018171,18.63365377
X1014,48480,69716,46860,68881,64923.73914,64427.93519,65608.74685,61595.74542,1014,SVD:Prophet,0.290003474,0.078841653,0.333403677,0.111671311,20.34800285
X1015,32273,42497,32928,40252,39284.6127,40984.80641,35724.01341,35905.13409,1015,SVD:Prophet,0.195971119,0.036228099,0.081454666,0.114155186,10.69522675
X1016,28512,39334,24203,35091,36132.57044,36543.48105,37549.51813,36221.4597,1016,SVD:Prophet,0.235768306,0.073553284,0.432258264,0.031704409,19.33210657
X1017,35714,39533,33226,36631,40482.26121,38956.10196,39418.24415,35185.61112,1017,SVD:Prophet,0.125157354,0.01470008,0.170481343,0.040252216,8.764774824
X1018,59458,78173,55502,64540,64844.62602,65263.06559,68102.80044,62881.14412,1018,SVD:Prophet,0.086669545,0.1800096,0.203888529,0.026037372,12.41512615
X1020,46340,57415,46783,46873,50101.21064,49762.67798,50124.50577,48775.40973,1020,SVD:Prophet,0.078000071,0.142796936,0.068962786,0.039779223,8.238475404
X1021,54470,63372,52671,49109,55335.28894,56755.10741,55142.54075,57333.32624,1021,SVD:Prophet,0.015760424,0.110164853,0.045848429,0.154531126,8.1576208
X1022,36099,48743,32334,42120,47530.93522,48433.53848,47503.45992,45626.34133,1022,SVD:Prophet,0.273393377,0.006369058,0.380008581,0.079919944,18.49227401
X1023,30264,40091,28375,34240,34606.88392,34572.78409,34911.85926,31123.31472,1023,SVD:Prophet,0.133893163,0.147815061,0.206578722,0.09536497,14.59129792
X1024,32258,39770,30239,37435,35883.38147,35302.34883,35439.97015,36659.16489,1024,SVD:Prophet,0.10640763,0.119022549,0.158375509,0.020941868,10.11868891
X1025,41265,49914,42178,41756,44942.92841,45930.10984,42598.62838,44535.13802,1025,SVD:Prophet,0.085326918,0.083132707,0.009923216,0.064413058,6.069897453
X1026,45217,63015,41860,55774,58847.29691,62716.93286,62205.34785,57211.77721,1026,SVD:Prophet,0.261959141,0.004741312,0.391011,0.025450588,17.079051
X1028,23486,34901,22454,33218,31647.78023,35161.499,32894.7237,31827.86638,1028,SVD:Prophet,0.296071853,0.007436189,0.377270622,0.042743181,18.08804612
X1029,30052,33094,27247,29611,36153.83396,32183.21154,32831.32539,33638.43194,1029,SVD:Prophet,0.184329193,0.02790525,0.1859015,0.12735077,13.13716782
